"id","presente","id_vereador","id_sessao","timestamp"
741,true,9,73,2019-11-26 23:16:21
742,true,9,74,2019-11-26 23:16:21
743,true,9,75,2019-11-26 23:16:21
744,true,9,76,2019-11-26 23:16:21
745,true,9,78,2019-11-26 23:16:21
746,true,9,79,2019-11-26 23:16:21
747,true,9,80,2019-11-26 23:16:21
748,true,9,81,2019-11-26 23:16:21
749,true,9,86,2019-11-26 23:16:21
750,true,9,88,2019-11-26 23:16:21
751,true,9,89,2019-11-26 23:16:21
752,true,9,91,2019-11-26 23:16:21
753,true,9,92,2019-11-26 23:16:21
754,true,9,93,2019-11-26 23:16:21
755,true,9,94,2019-11-26 23:16:21
756,true,9,95,2019-11-26 23:16:21
757,true,9,96,2019-11-26 23:16:21
758,true,9,98,2019-11-26 23:16:22
759,true,9,99,2019-11-26 23:16:22
760,true,9,100,2019-11-26 23:16:22
761,true,9,103,2019-11-26 23:16:22
762,true,9,104,2019-11-26 23:16:22
763,true,9,105,2019-11-26 23:16:22
764,true,9,106,2019-11-26 23:16:22
765,true,9,107,2019-11-26 23:16:22
766,true,9,108,2019-11-26 23:16:22
767,true,9,109,2019-11-26 23:16:22
768,true,9,110,2019-11-26 23:16:22
769,true,9,111,2019-11-26 23:16:22
770,true,9,113,2019-11-26 23:16:22
771,true,9,118,2019-11-26 23:16:22
772,true,9,119,2019-11-26 23:16:22
773,true,9,120,2019-11-26 23:16:22
774,true,9,122,2019-11-26 23:16:22
775,true,9,123,2019-11-26 23:16:22
776,true,9,125,2019-11-26 23:16:22
777,true,9,126,2019-11-26 23:16:22
778,true,9,127,2019-11-26 23:16:22
779,true,9,128,2019-11-26 23:16:22
780,true,9,131,2019-11-26 23:16:22
781,true,9,132,2019-11-26 23:16:22
782,true,9,133,2019-11-26 23:16:22
783,true,9,134,2019-11-26 23:16:22
784,true,9,137,2019-11-26 23:16:22
785,true,9,138,2019-11-26 23:16:22
786,true,9,141,2019-11-26 23:16:22
787,true,9,144,2019-11-26 23:16:22
788,true,9,145,2019-11-26 23:16:22
789,true,9,157,2019-11-26 23:16:22
790,true,9,162,2019-11-26 23:16:22
791,true,9,164,2019-11-26 23:16:22
792,true,9,165,2019-11-26 23:16:22
793,true,9,166,2019-11-26 23:16:22
794,true,9,167,2019-11-26 23:16:22
795,true,9,168,2019-11-26 23:16:22
796,true,9,169,2019-11-26 23:16:22
797,true,9,171,2019-11-26 23:16:22
798,true,9,172,2019-11-26 23:16:22
799,true,9,173,2019-11-26 23:16:22
800,true,9,174,2019-11-26 23:16:22
801,true,9,175,2019-11-26 23:16:22
802,true,9,178,2019-11-26 23:16:22
803,true,9,179,2019-11-26 23:16:22
804,true,9,180,2019-11-26 23:16:22
805,true,9,181,2019-11-26 23:16:22
806,true,9,182,2019-11-26 23:16:22
807,true,9,183,2019-11-26 23:16:22
808,true,9,184,2019-11-26 23:16:22
809,true,9,188,2019-11-26 23:16:22
810,true,9,190,2019-11-26 23:16:22
811,true,9,191,2019-11-26 23:16:22
812,true,9,193,2019-11-26 23:16:22
813,true,9,194,2019-11-26 23:16:22
814,true,10,113,2019-11-26 23:16:23
815,true,10,114,2019-11-26 23:16:23
816,true,11,4,2019-11-26 23:16:23
817,true,11,5,2019-11-26 23:16:23
818,true,11,7,2019-11-26 23:16:23
819,true,11,11,2019-11-26 23:16:23
820,true,11,13,2019-11-26 23:16:23
821,true,11,16,2019-11-26 23:16:23
822,true,11,18,2019-11-26 23:16:23
823,true,11,20,2019-11-26 23:16:23
824,true,11,22,2019-11-26 23:16:23
825,true,11,23,2019-11-26 23:16:23
826,true,11,29,2019-11-26 23:16:23
827,true,11,32,2019-11-26 23:16:23
828,true,11,33,2019-11-26 23:16:23
829,true,11,37,2019-11-26 23:16:23
830,true,11,38,2019-11-26 23:16:23
831,true,11,43,2019-11-26 23:16:23
832,true,11,45,2019-11-26 23:16:23
833,true,11,58,2019-11-26 23:16:23
834,true,11,59,2019-11-26 23:16:23
835,true,11,60,2019-11-26 23:16:23
836,true,11,61,2019-11-26 23:16:23
837,true,11,63,2019-11-26 23:16:23
838,true,11,64,2019-11-26 23:16:23
839,true,11,67,2019-11-26 23:16:23
840,true,11,70,2019-11-26 23:16:23
841,true,11,71,2019-11-26 23:16:23
842,true,11,72,2019-11-26 23:16:23
843,true,11,73,2019-11-26 23:16:23
844,true,11,78,2019-11-26 23:16:23
845,true,11,80,2019-11-26 23:16:23
846,true,11,81,2019-11-26 23:16:23
847,true,11,82,2019-11-26 23:16:23
848,true,11,84,2019-11-26 23:16:23
849,true,11,85,2019-11-26 23:16:23
850,true,11,86,2019-11-26 23:16:23
851,true,11,87,2019-11-26 23:16:23
852,true,11,91,2019-11-26 23:16:24
853,true,11,92,2019-11-26 23:16:24
854,true,11,94,2019-11-26 23:16:24
855,true,11,97,2019-11-26 23:16:24
856,true,11,98,2019-11-26 23:16:24
857,true,11,100,2019-11-26 23:16:24
858,true,11,102,2019-11-26 23:16:24
859,true,11,103,2019-11-26 23:16:24
860,true,11,106,2019-11-26 23:16:24
861,true,11,107,2019-11-26 23:16:24
862,true,11,108,2019-11-26 23:16:24
863,true,11,109,2019-11-26 23:16:24
864,true,11,110,2019-11-26 23:16:24
865,true,11,111,2019-11-26 23:16:24
866,true,11,113,2019-11-26 23:16:24
867,true,11,114,2019-11-26 23:16:24
868,true,11,118,2019-11-26 23:16:24
869,true,11,119,2019-11-26 23:16:24
870,true,11,120,2019-11-26 23:16:24
871,true,11,123,2019-11-26 23:16:24
872,true,11,124,2019-11-26 23:16:24
873,true,11,125,2019-11-26 23:16:24
874,true,11,127,2019-11-26 23:16:24
875,true,11,128,2019-11-26 23:16:24
876,true,11,131,2019-11-26 23:16:24
877,true,11,132,2019-11-26 23:16:24
878,true,11,133,2019-11-26 23:16:24
879,true,11,136,2019-11-26 23:16:24
880,true,11,137,2019-11-26 23:16:24
881,true,11,138,2019-11-26 23:16:24
882,true,11,141,2019-11-26 23:16:24
883,true,11,144,2019-11-26 23:16:24
884,true,11,145,2019-11-26 23:16:24
885,true,11,158,2019-11-26 23:16:24
886,true,11,159,2019-11-26 23:16:24
887,true,11,161,2019-11-26 23:16:24
888,true,11,162,2019-11-26 23:16:24
889,true,11,164,2019-11-26 23:16:24
890,true,11,165,2019-11-26 23:16:24
891,true,11,168,2019-11-26 23:16:24
892,true,11,169,2019-11-26 23:16:24
893,true,11,170,2019-11-26 23:16:24
894,true,11,171,2019-11-26 23:16:24
895,true,11,172,2019-11-26 23:16:24
896,true,11,173,2019-11-26 23:16:24
897,true,11,174,2019-11-26 23:16:24
898,true,11,175,2019-11-26 23:16:24
899,true,11,176,2019-11-26 23:16:24
900,true,11,177,2019-11-26 23:16:24
901,true,11,179,2019-11-26 23:16:24
902,true,11,180,2019-11-26 23:16:24
903,true,11,181,2019-11-26 23:16:24
904,true,11,182,2019-11-26 23:16:24
905,true,11,183,2019-11-26 23:16:24
906,true,11,184,2019-11-26 23:16:24
907,true,11,185,2019-11-26 23:16:24
908,true,11,186,2019-11-26 23:16:24
909,true,11,187,2019-11-26 23:16:24
910,true,11,188,2019-11-26 23:16:25
911,true,11,189,2019-11-26 23:16:25
912,true,11,190,2019-11-26 23:16:25
913,true,11,191,2019-11-26 23:16:25
914,true,11,192,2019-11-26 23:16:25
915,true,11,193,2019-11-26 23:16:25
916,true,11,194,2019-11-26 23:16:25
917,true,12,5,2019-11-26 23:16:25
918,true,12,7,2019-11-26 23:16:25
919,true,12,8,2019-11-26 23:16:25
920,true,12,10,2019-11-26 23:16:25
921,true,12,17,2019-11-26 23:16:25
922,true,12,18,2019-11-26 23:16:25
923,true,12,20,2019-11-26 23:16:25
924,true,12,21,2019-11-26 23:16:25
925,true,12,22,2019-11-26 23:16:25
926,true,12,23,2019-11-26 23:16:25
927,true,12,25,2019-11-26 23:16:25
928,true,12,26,2019-11-26 23:16:25
929,true,12,27,2019-11-26 23:16:25
930,true,12,28,2019-11-26 23:16:25
931,true,12,35,2019-11-26 23:16:25
932,true,12,36,2019-11-26 23:16:25
933,true,12,39,2019-11-26 23:16:25
934,true,12,43,2019-11-26 23:16:25
935,true,12,47,2019-11-26 23:16:25
936,true,12,48,2019-11-26 23:16:25
937,true,12,49,2019-11-26 23:16:25
938,true,12,50,2019-11-26 23:16:25
939,true,12,58,2019-11-26 23:16:25
940,true,12,60,2019-11-26 23:16:25
941,true,12,61,2019-11-26 23:16:25
942,true,12,62,2019-11-26 23:16:25
943,true,12,63,2019-11-26 23:16:25
944,true,12,64,2019-11-26 23:16:25
945,true,12,90,2019-11-26 23:16:25
946,true,12,66,2019-11-26 23:16:25
947,true,12,67,2019-11-26 23:16:25
948,true,12,68,2019-11-26 23:16:25
949,true,12,70,2019-11-26 23:16:25
950,true,12,71,2019-11-26 23:16:25
951,true,12,79,2019-11-26 23:16:25
952,true,12,80,2019-11-26 23:16:25
953,true,12,81,2019-11-26 23:16:25
954,true,12,82,2019-11-26 23:16:25
955,true,12,83,2019-11-26 23:16:25
956,true,12,84,2019-11-26 23:16:25
957,true,12,85,2019-11-26 23:16:25
958,true,12,86,2019-11-26 23:16:25
959,true,12,87,2019-11-26 23:16:25
960,true,12,88,2019-11-26 23:16:25
961,true,12,89,2019-11-26 23:16:25
962,true,12,92,2019-11-26 23:16:25
963,true,12,93,2019-11-26 23:16:25
964,true,12,94,2019-11-26 23:16:25
965,true,12,97,2019-11-26 23:16:25
966,true,12,98,2019-11-26 23:16:25
967,true,12,99,2019-11-26 23:16:25
968,true,12,101,2019-11-26 23:16:26
969,true,12,102,2019-11-26 23:16:26
970,true,12,103,2019-11-26 23:16:26
971,true,12,104,2019-11-26 23:16:26
972,true,12,106,2019-11-26 23:16:26
973,true,12,107,2019-11-26 23:16:26
974,true,12,109,2019-11-26 23:16:26
975,true,12,110,2019-11-26 23:16:26
976,true,12,111,2019-11-26 23:16:26
977,true,12,113,2019-11-26 23:16:26
978,true,12,118,2019-11-26 23:16:26
979,true,12,119,2019-11-26 23:16:26
980,true,12,120,2019-11-26 23:16:26
981,true,12,122,2019-11-26 23:16:26
982,true,12,123,2019-11-26 23:16:26
983,true,12,124,2019-11-26 23:16:26
984,true,12,125,2019-11-26 23:16:26
985,true,12,126,2019-11-26 23:16:26
986,true,12,127,2019-11-26 23:16:26
987,true,12,128,2019-11-26 23:16:26
988,true,12,129,2019-11-26 23:16:26
989,true,12,130,2019-11-26 23:16:26
990,true,12,131,2019-11-26 23:16:26
991,true,12,132,2019-11-26 23:16:26
992,true,12,133,2019-11-26 23:16:26
993,true,12,134,2019-11-26 23:16:26
994,true,12,136,2019-11-26 23:16:26
995,true,12,137,2019-11-26 23:16:26
996,true,12,138,2019-11-26 23:16:26
997,true,12,141,2019-11-26 23:16:26
998,true,12,144,2019-11-26 23:16:26
999,true,12,145,2019-11-26 23:16:26
1000,true,12,157,2019-11-26 23:16:26
1001,true,12,159,2019-11-26 23:16:26
1002,true,12,160,2019-11-26 23:16:26
1003,true,12,162,2019-11-26 23:16:26
1004,true,12,164,2019-11-26 23:16:26
1005,true,12,165,2019-11-26 23:16:26
1006,true,12,166,2019-11-26 23:16:26
1007,true,12,167,2019-11-26 23:16:26
1008,true,12,168,2019-11-26 23:16:26
1009,true,12,169,2019-11-26 23:16:26
1010,true,12,170,2019-11-26 23:16:26
1011,true,12,171,2019-11-26 23:16:26
1012,true,12,172,2019-11-26 23:16:26
1013,true,12,173,2019-11-26 23:16:26
1014,true,12,174,2019-11-26 23:16:26
1015,true,12,175,2019-11-26 23:16:26
1016,true,12,176,2019-11-26 23:16:26
1017,true,12,177,2019-11-26 23:16:26
1018,true,12,178,2019-11-26 23:16:26
1019,true,12,179,2019-11-26 23:16:26
1020,true,12,180,2019-11-26 23:16:26
1021,true,12,181,2019-11-26 23:16:26
1022,true,12,182,2019-11-26 23:16:26
1023,true,12,183,2019-11-26 23:16:26
1024,true,12,184,2019-11-26 23:16:26
1025,true,12,185,2019-11-26 23:16:26
1026,true,12,186,2019-11-26 23:16:27
1027,true,12,187,2019-11-26 23:16:27
1028,true,12,188,2019-11-26 23:16:27
1029,true,12,189,2019-11-26 23:16:27
1030,true,12,190,2019-11-26 23:16:27
1031,true,12,191,2019-11-26 23:16:27
1032,true,12,192,2019-11-26 23:16:27
1033,true,12,193,2019-11-26 23:16:27
1034,true,12,194,2019-11-26 23:16:27
1035,true,13,1,2019-11-26 23:16:27
1036,true,13,2,2019-11-26 23:16:27
1037,true,13,3,2019-11-26 23:16:27
1038,true,13,4,2019-11-26 23:16:27
1039,true,13,5,2019-11-26 23:16:27
1040,true,13,8,2019-11-26 23:16:27
1041,true,13,10,2019-11-26 23:16:27
1042,true,13,15,2019-11-26 23:16:27
1043,true,13,17,2019-11-26 23:16:27
1044,true,13,18,2019-11-26 23:16:27
1045,true,13,21,2019-11-26 23:16:27
1046,true,13,23,2019-11-26 23:16:27
1047,true,13,25,2019-11-26 23:16:27
1048,true,13,26,2019-11-26 23:16:27
1049,true,13,28,2019-11-26 23:16:27
1050,true,13,29,2019-11-26 23:16:27
1051,true,13,31,2019-11-26 23:16:27
1052,true,13,32,2019-11-26 23:16:27
1053,true,13,36,2019-11-26 23:16:27
1054,true,13,38,2019-11-26 23:16:27
1055,true,13,39,2019-11-26 23:16:27
1056,true,13,43,2019-11-26 23:16:27
1057,true,13,45,2019-11-26 23:16:27
1058,true,13,48,2019-11-26 23:16:27
1059,true,13,49,2019-11-26 23:16:27
1060,true,13,50,2019-11-26 23:16:27
1061,true,13,58,2019-11-26 23:16:27
1062,true,13,59,2019-11-26 23:16:28
1063,true,13,60,2019-11-26 23:16:28
1064,true,13,63,2019-11-26 23:16:28
1065,true,13,64,2019-11-26 23:16:28
1066,true,13,65,2019-11-26 23:16:28
1067,true,13,66,2019-11-26 23:16:28
1068,true,13,67,2019-11-26 23:16:28
1069,true,13,69,2019-11-26 23:16:28
1070,true,13,70,2019-11-26 23:16:28
1071,true,13,71,2019-11-26 23:16:28
1072,true,13,72,2019-11-26 23:16:28
1073,true,13,73,2019-11-26 23:16:28
1074,true,13,74,2019-11-26 23:16:28
1075,true,13,75,2019-11-26 23:16:28
1076,true,13,76,2019-11-26 23:16:28
1077,true,13,78,2019-11-26 23:16:28
1078,true,13,81,2019-11-26 23:16:28
1079,true,13,82,2019-11-26 23:16:28
1080,true,13,83,2019-11-26 23:16:28
1081,true,13,84,2019-11-26 23:16:28
1082,true,13,100,2019-11-26 23:16:28
1083,true,13,102,2019-11-26 23:16:28
1084,true,13,103,2019-11-26 23:16:28
1085,true,13,104,2019-11-26 23:16:28
1086,true,13,105,2019-11-26 23:16:28
1087,true,13,106,2019-11-26 23:16:28
1088,true,13,107,2019-11-26 23:16:28
1089,true,13,108,2019-11-26 23:16:28
1090,true,13,109,2019-11-26 23:16:28
1091,true,13,111,2019-11-26 23:16:28
1092,true,13,114,2019-11-26 23:16:28
1093,true,13,118,2019-11-26 23:16:28
1094,true,13,119,2019-11-26 23:16:28
1095,true,13,120,2019-11-26 23:16:28
1096,true,13,122,2019-11-26 23:16:28
1097,true,13,123,2019-11-26 23:16:28
1098,true,13,124,2019-11-26 23:16:28
1099,true,13,125,2019-11-26 23:16:28
1100,true,13,158,2019-11-26 23:16:28
1101,true,13,159,2019-11-26 23:16:28
1102,true,13,160,2019-11-26 23:16:28
1103,true,13,161,2019-11-26 23:16:28
1104,true,13,162,2019-11-26 23:16:28
1105,true,13,164,2019-11-26 23:16:28
1106,true,13,165,2019-11-26 23:16:28
1107,true,13,166,2019-11-26 23:16:28
1108,true,13,167,2019-11-26 23:16:28
1109,true,13,169,2019-11-26 23:16:28
1110,true,13,170,2019-11-26 23:16:28
1111,true,13,171,2019-11-26 23:16:28
1112,true,13,173,2019-11-26 23:16:28
1113,true,13,174,2019-11-26 23:16:28
1114,true,13,175,2019-11-26 23:16:28
1115,true,13,180,2019-11-26 23:16:28
1116,true,13,181,2019-11-26 23:16:28
1117,true,13,182,2019-11-26 23:16:28
1118,true,13,183,2019-11-26 23:16:28
1119,true,13,184,2019-11-26 23:16:29
1120,true,13,185,2019-11-26 23:16:29
1121,true,13,186,2019-11-26 23:16:29
1122,true,13,187,2019-11-26 23:16:29
1123,true,13,188,2019-11-26 23:16:29
1124,true,13,190,2019-11-26 23:16:29
1125,true,13,191,2019-11-26 23:16:29
1126,true,13,192,2019-11-26 23:16:29
1127,true,13,194,2019-11-26 23:16:29
1128,true,14,3,2019-11-26 23:16:29
1129,true,14,4,2019-11-26 23:16:29
1130,true,14,5,2019-11-26 23:16:29
1131,true,14,7,2019-11-26 23:16:29
1132,true,14,11,2019-11-26 23:16:29
1133,true,14,13,2019-11-26 23:16:29
1134,true,14,15,2019-11-26 23:16:29
1135,true,14,16,2019-11-26 23:16:29
1136,true,14,20,2019-11-26 23:16:29
1137,true,14,21,2019-11-26 23:16:29
1138,true,14,22,2019-11-26 23:16:29
1139,true,14,28,2019-11-26 23:16:29
1140,true,14,29,2019-11-26 23:16:29
1141,true,14,31,2019-11-26 23:16:29
1142,true,14,32,2019-11-26 23:16:29
1143,true,14,33,2019-11-26 23:16:29
1144,true,14,34,2019-11-26 23:16:29
1145,true,14,35,2019-11-26 23:16:29
1146,true,14,36,2019-11-26 23:16:29
1147,true,14,39,2019-11-26 23:16:29
1148,true,14,43,2019-11-26 23:16:29
1149,true,14,45,2019-11-26 23:16:29
1150,true,14,46,2019-11-26 23:16:29
1151,true,14,47,2019-11-26 23:16:29
1152,true,14,49,2019-11-26 23:16:29
1153,true,14,58,2019-11-26 23:16:29
1154,true,14,59,2019-11-26 23:16:29
1155,true,14,60,2019-11-26 23:16:29
1156,true,14,61,2019-11-26 23:16:29
1157,true,14,66,2019-11-26 23:16:29
1158,true,14,67,2019-11-26 23:16:29
1159,true,14,70,2019-11-26 23:16:29
1160,true,14,71,2019-11-26 23:16:29
1161,true,14,72,2019-11-26 23:16:29
1162,true,14,73,2019-11-26 23:16:29
1163,true,14,74,2019-11-26 23:16:29
1164,true,14,75,2019-11-26 23:16:29
1165,true,14,76,2019-11-26 23:16:29
1166,true,14,77,2019-11-26 23:16:29
1167,true,14,78,2019-11-26 23:16:29
1168,true,14,79,2019-11-26 23:16:29
1169,true,14,80,2019-11-26 23:16:29
1170,true,14,81,2019-11-26 23:16:29
1171,true,14,83,2019-11-26 23:16:29
1172,true,14,84,2019-11-26 23:16:29
1173,true,14,85,2019-11-26 23:16:29
1174,true,14,86,2019-11-26 23:16:30
1175,true,14,87,2019-11-26 23:16:30
1176,true,14,88,2019-11-26 23:16:30
1177,true,14,89,2019-11-26 23:16:30
1178,true,14,93,2019-11-26 23:16:30
1179,true,14,94,2019-11-26 23:16:30
1180,true,14,95,2019-11-26 23:16:30
1181,true,14,96,2019-11-26 23:16:30
1182,true,14,98,2019-11-26 23:16:30
1183,true,14,99,2019-11-26 23:16:30
1184,true,14,100,2019-11-26 23:16:30
1185,true,14,101,2019-11-26 23:16:30
1186,true,14,102,2019-11-26 23:16:30
1187,true,14,103,2019-11-26 23:16:30
1188,true,14,104,2019-11-26 23:16:30
1189,true,14,105,2019-11-26 23:16:30
1190,true,14,107,2019-11-26 23:16:30
1191,true,14,108,2019-11-26 23:16:30
1192,true,14,109,2019-11-26 23:16:30
1193,true,14,110,2019-11-26 23:16:30
1194,true,14,111,2019-11-26 23:16:30
1195,true,15,4,2019-11-26 23:16:30
1196,true,15,5,2019-11-26 23:16:30
1197,true,15,7,2019-11-26 23:16:30
1198,true,15,8,2019-11-26 23:16:30
1199,true,15,9,2019-11-26 23:16:30
1200,true,15,10,2019-11-26 23:16:30
1201,true,15,15,2019-11-26 23:16:30
1202,true,15,16,2019-11-26 23:16:30
1203,true,15,17,2019-11-26 23:16:30
1204,true,15,18,2019-11-26 23:16:30
1205,true,15,20,2019-11-26 23:16:30
1206,true,15,21,2019-11-26 23:16:30
1207,true,15,22,2019-11-26 23:16:30
1208,true,15,23,2019-11-26 23:16:30
1209,true,15,25,2019-11-26 23:16:30
1210,true,15,26,2019-11-26 23:16:30
1211,true,15,28,2019-11-26 23:16:30
1212,true,15,29,2019-11-26 23:16:30
1213,true,15,31,2019-11-26 23:16:30
1214,true,15,34,2019-11-26 23:16:30
1215,true,15,35,2019-11-26 23:16:30
1216,true,15,36,2019-11-26 23:16:30
1217,true,15,37,2019-11-26 23:16:30
1218,true,15,38,2019-11-26 23:16:30
1219,true,15,39,2019-11-26 23:16:30
1220,true,15,43,2019-11-26 23:16:30
1221,true,15,45,2019-11-26 23:16:30
1222,true,15,46,2019-11-26 23:16:30
1223,true,15,47,2019-11-26 23:16:30
1224,true,15,48,2019-11-26 23:16:30
1225,true,15,49,2019-11-26 23:16:30
1226,true,15,50,2019-11-26 23:16:30
1227,true,15,58,2019-11-26 23:16:30
1228,true,15,59,2019-11-26 23:16:30
1229,true,15,60,2019-11-26 23:16:31
1230,true,15,61,2019-11-26 23:16:31
1231,true,15,63,2019-11-26 23:16:31
1232,true,15,64,2019-11-26 23:16:31
1233,true,15,65,2019-11-26 23:16:31
1234,true,15,66,2019-11-26 23:16:31
1235,true,15,67,2019-11-26 23:16:31
1236,true,15,68,2019-11-26 23:16:31
1237,true,15,71,2019-11-26 23:16:31
1238,true,15,72,2019-11-26 23:16:31
1239,true,15,73,2019-11-26 23:16:31
1240,true,15,74,2019-11-26 23:16:31
1241,true,15,75,2019-11-26 23:16:31
1242,true,15,76,2019-11-26 23:16:31
1243,true,15,77,2019-11-26 23:16:31
1244,true,15,78,2019-11-26 23:16:31
1245,true,15,79,2019-11-26 23:16:31
1246,true,15,80,2019-11-26 23:16:31
1247,true,15,81,2019-11-26 23:16:31
1248,true,15,82,2019-11-26 23:16:31
1249,true,15,83,2019-11-26 23:16:31
1250,true,15,84,2019-11-26 23:16:31
1251,true,15,85,2019-11-26 23:16:31
1252,true,15,86,2019-11-26 23:16:31
1253,true,15,87,2019-11-26 23:16:31
1254,true,15,88,2019-11-26 23:16:31
1255,true,15,89,2019-11-26 23:16:31
1256,true,15,91,2019-11-26 23:16:31
1257,true,15,92,2019-11-26 23:16:31
1258,true,15,93,2019-11-26 23:16:31
1259,true,15,94,2019-11-26 23:16:31
1260,true,15,95,2019-11-26 23:16:31
1261,true,15,97,2019-11-26 23:16:31
1262,true,15,98,2019-11-26 23:16:31
1263,true,15,99,2019-11-26 23:16:31
1264,true,15,100,2019-11-26 23:16:31
1265,true,15,101,2019-11-26 23:16:31
1266,true,15,102,2019-11-26 23:16:31
1267,true,15,103,2019-11-26 23:16:32
1268,true,15,104,2019-11-26 23:16:32
1269,true,15,105,2019-11-26 23:16:32
1270,true,15,106,2019-11-26 23:16:32
1271,true,15,107,2019-11-26 23:16:32
1272,true,15,108,2019-11-26 23:16:32
1273,true,15,109,2019-11-26 23:16:32
1274,true,15,110,2019-11-26 23:16:32
1275,true,15,111,2019-11-26 23:16:32
1276,true,15,113,2019-11-26 23:16:32
1277,true,15,114,2019-11-26 23:16:32
1278,true,15,118,2019-11-26 23:16:32
1279,true,15,119,2019-11-26 23:16:32
1280,true,15,120,2019-11-26 23:16:32
1281,true,15,122,2019-11-26 23:16:32
1282,true,15,123,2019-11-26 23:16:32
1283,true,15,124,2019-11-26 23:16:32
1284,true,15,125,2019-11-26 23:16:32
1285,true,15,126,2019-11-26 23:16:32
1286,true,15,127,2019-11-26 23:16:32
1287,true,15,128,2019-11-26 23:16:32
1288,true,15,129,2019-11-26 23:16:32
1289,true,15,130,2019-11-26 23:16:32
1290,true,15,131,2019-11-26 23:16:32
1291,true,15,132,2019-11-26 23:16:32
1292,true,15,133,2019-11-26 23:16:32
1293,true,15,134,2019-11-26 23:16:32
1294,true,15,136,2019-11-26 23:16:32
1295,true,15,137,2019-11-26 23:16:32
1296,true,15,138,2019-11-26 23:16:32
1297,true,15,144,2019-11-26 23:16:32
1298,true,15,145,2019-11-26 23:16:32
1299,true,15,157,2019-11-26 23:16:32
1300,true,15,158,2019-11-26 23:16:32
1301,true,15,159,2019-11-26 23:16:32
1302,true,15,160,2019-11-26 23:16:32
1303,true,15,161,2019-11-26 23:16:32
1304,true,15,162,2019-11-26 23:16:32
1305,true,15,164,2019-11-26 23:16:32
1306,true,15,165,2019-11-26 23:16:32
1307,true,15,166,2019-11-26 23:16:32
1308,true,15,167,2019-11-26 23:16:32
1309,true,15,168,2019-11-26 23:16:32
1310,true,15,169,2019-11-26 23:16:32
1311,true,15,170,2019-11-26 23:16:32
1312,true,15,171,2019-11-26 23:16:32
1313,true,15,172,2019-11-26 23:16:32
1314,true,15,173,2019-11-26 23:16:32
1315,true,15,174,2019-11-26 23:16:32
1316,true,15,175,2019-11-26 23:16:32
1317,true,15,176,2019-11-26 23:16:32
1318,true,15,177,2019-11-26 23:16:33
1319,true,15,178,2019-11-26 23:16:33
1320,true,15,179,2019-11-26 23:16:33
1321,true,15,180,2019-11-26 23:16:33
1322,true,15,181,2019-11-26 23:16:34
1323,true,15,182,2019-11-26 23:16:34
1324,true,15,183,2019-11-26 23:16:34
1325,true,15,184,2019-11-26 23:16:34
1326,true,15,185,2019-11-26 23:16:34
1327,true,15,186,2019-11-26 23:16:34
1328,true,15,187,2019-11-26 23:16:34
1329,true,15,188,2019-11-26 23:16:34
1330,true,15,189,2019-11-26 23:16:34
1331,true,15,190,2019-11-26 23:16:34
1332,true,15,191,2019-11-26 23:16:34
1333,true,15,193,2019-11-26 23:16:34
1334,true,15,194,2019-11-26 23:16:34
1335,true,16,113,2019-11-26 23:16:34
1336,true,16,114,2019-11-26 23:16:34
1337,true,17,2,2019-11-26 23:16:34
1338,true,17,5,2019-11-26 23:16:34
1339,true,17,7,2019-11-26 23:16:34
1340,true,17,8,2019-11-26 23:16:34
1341,true,17,10,2019-11-26 23:16:34
1342,true,17,15,2019-11-26 23:16:34
1343,true,17,17,2019-11-26 23:16:34
1344,true,17,18,2019-11-26 23:16:34
1345,true,17,20,2019-11-26 23:16:34
1346,true,17,21,2019-11-26 23:16:34
1347,true,17,22,2019-11-26 23:16:35
1348,true,17,23,2019-11-26 23:16:35
1349,true,17,26,2019-11-26 23:16:35
1350,true,17,27,2019-11-26 23:16:35
1351,true,17,28,2019-11-26 23:16:35
1352,true,17,29,2019-11-26 23:16:35
1353,true,17,31,2019-11-26 23:16:35
1354,true,17,32,2019-11-26 23:16:35
1355,true,17,33,2019-11-26 23:16:35
1356,true,17,34,2019-11-26 23:16:35
1357,true,17,36,2019-11-26 23:16:35
1358,true,17,37,2019-11-26 23:16:35
1359,true,17,38,2019-11-26 23:16:35
1360,true,17,43,2019-11-26 23:16:35
1361,true,17,45,2019-11-26 23:16:35
1362,true,17,47,2019-11-26 23:16:35
1363,true,17,48,2019-11-26 23:16:35
1364,true,17,49,2019-11-26 23:16:35
1365,true,17,50,2019-11-26 23:16:35
1366,true,17,58,2019-11-26 23:16:35
1367,true,17,59,2019-11-26 23:16:35
1368,true,17,60,2019-11-26 23:16:35
1369,true,17,62,2019-11-26 23:16:35
1370,true,17,63,2019-11-26 23:16:35
1371,true,17,64,2019-11-26 23:16:35
1372,true,17,65,2019-11-26 23:16:35
1373,true,17,90,2019-11-26 23:16:35
1374,true,17,67,2019-11-26 23:16:35
1375,true,17,68,2019-11-26 23:16:35
1376,true,17,69,2019-11-26 23:16:35
1377,true,17,70,2019-11-26 23:16:35
1378,true,17,71,2019-11-26 23:16:35
1379,true,17,72,2019-11-26 23:16:35
1380,true,17,73,2019-11-26 23:16:35
1381,true,17,74,2019-11-26 23:16:35
1382,true,17,75,2019-11-26 23:16:35
1383,true,17,76,2019-11-26 23:16:35
1384,true,17,78,2019-11-26 23:16:35
1385,true,17,79,2019-11-26 23:16:35
1386,true,17,80,2019-11-26 23:16:35
1387,true,17,81,2019-11-26 23:16:35
