"id","vereador","aluguel","condominio","energia","agua","iptu_tpei","internet_telefone","trasporte_hospedagens","locacao_automovel","pecas_veiculos","servicos","material_expediente","locacao_equipamentos","assinaturas_jornais","servicos_graficos","total_apresentado","glosa","pago_no_mes","media_mensal","media_mensal_acumulada","data","timestamp","id_vereador"
198,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3300,0,"2017/06",2019-11-24 21:48:42,35
200,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3625,0,"2017/08",2019-11-24 21:48:42,35
202,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3820,0,"2017/10",2019-11-24 21:48:42,35
174,DAVI MUNIZ,4000,0,217.94,120.16,398.91,0,0,0,0,0,0,0,0,0,4737.009999999999,137.01,4599.999999999999,3090.7016666666664,0,"2017/06",2019-11-24 21:48:41,21
204,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3950,0,"2017/12",2019-11-24 21:48:42,35
176,DAVI MUNIZ,4000,0,395.78,91.49,398.91,145.47,0,0,0,0,0,0,0,0,5031.65,431.65,4600,3468.02625,0,"2017/08",2019-11-24 21:48:41,21
199,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3485.714285714286,0,"2017/07",2019-11-24 21:48:42,35
173,DAVI MUNIZ,4000,0,163.53,361.24,0,155.22,0,0,0,0,0,0,0,0,4679.99,79.99,4600,2788.842,0,"2017/05",2019-11-24 21:48:41,21
177,DAVI MUNIZ,4000,0,458.74,73.45,398.91,145.47,0,0,0,0,0,0,0,0,5076.57,476.57,4600,3593.801111111111,0,"2017/09",2019-11-24 21:48:41,21
184,DAIZE MICHELE,0,0,0,0,0,0,0,1690,0,0,1817.1899999999998,0,0,1160,4667.19,207.6,4459.589999999999,2197.4725,0,"2017/04",2019-11-24 21:48:42,43
175,DAVI MUNIZ,4000,0,437.38,106.12,398.91,191.42,0,0,0,0,0,0,0,0,5133.83,533.83,4600,3306.315714285714,0,"2017/07",2019-11-24 21:48:41,21
203,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3890.909090909091,0,"2017/11",2019-11-24 21:48:42,35
186,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,2295.89,0,0,1830,4125.889999999999,0,4125.889999999999,2919.2966666666666,0,"2017/06",2019-11-24 21:48:42,43
197,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3040,0,"2017/05",2019-11-24 21:48:42,35
187,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,261.4,0,0,1761.4,2022.8000000000002,0,2022.8000000000002,2791.225714285714,0,"2017/07",2019-11-24 21:48:42,43
201,EDUARDO CHERA,3200,0,0,0,0,0,0,1400,0,0,0,0,0,0,4600,0,4600,3733.3333333333335,0,"2017/09",2019-11-24 21:48:42,35
188,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,420.4,0,0,1450,1870.4,0,1870.4,2676.1225,0,"2017/08",2019-11-24 21:48:42,43
190,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,1968.51,0,0,2070,4038.51,147,3891.51,2829.425,0,"2017/10",2019-11-24 21:48:42,43
183,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,472.75,0,0,1530,2002.75,2.75,2000,1443.4333333333334,0,"2017/03",2019-11-24 21:48:42,43
192,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,1331.81,0,0,0,1331.81,0,1331.81,2779.7341666666666,0,"2017/12",2019-11-24 21:48:42,43
205,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:42,32
191,DAIZE MICHELE,0,0,0,0,0,0,0,0,0,0,1798.75,0,0,1932,3730.75,0,3730.75,2911.3636363636365,0,"2017/11",2019-11-24 21:48:42,43
234,FRED FERREIRA,0,0,0,0,0,0,0,4599.9,0,0,0,0,0,0,4599.9,0,4599.9,2436.3166666666666,0,"2017/06",2019-11-24 21:48:43,29
207,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/03",2019-11-24 21:48:42,32
208,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/04",2019-11-24 21:48:42,32
227,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,2983.6363636363635,0,"2017/11",2019-11-24 21:48:43,44
219,FELIPE FRANCISMAR,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,1860,0,1860,1180,0,"2017/03",2019-11-24 21:48:42,44
232,FRED FERREIRA,0,0,0,0,0,0,0,4600,0,0,0,0,0,0,4600,0,4600,1354.5,0,"2017/04",2019-11-24 21:48:43,29
238,FRED FERREIRA,0,0,0,0,0,0,0,4746.94,0,0,0,0,0,0,4746.94,146.94,4600,3301.79,0,"2017/10",2019-11-24 21:48:43,29
217,FELIPE FRANCISMAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:42,44
240,FRED FERREIRA,0,0,0,0,0,0,0,4753.33,0,0,0,0,0,0,4753.33,153.33,4600,3518.1416666666664,0,"2017/12",2019-11-24 21:48:43,29
215,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/11",2019-11-24 21:48:42,32
210,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/06",2019-11-24 21:48:42,32
211,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/07",2019-11-24 21:48:42,32
212,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/08",2019-11-24 21:48:42,32
214,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/10",2019-11-24 21:48:42,32
220,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,1785,0,"2017/04",2019-11-24 21:48:43,44
209,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/05",2019-11-24 21:48:42,32
213,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/09",2019-11-24 21:48:42,32
230,FRED FERREIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1300,550,750,375,0,"2017/02",2019-11-24 21:48:43,29
221,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2172,0,"2017/05",2019-11-24 21:48:43,44
233,FRED FERREIRA,0,0,0,0,0,0,0,4753.33,0,0,0,0,0,0,4753.33,153.33,4600,2003.6,0,"2017/05",2019-11-24 21:48:43,29
222,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,2410,0,"2017/06",2019-11-24 21:48:43,44
224,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2737.5,0,"2017/08",2019-11-24 21:48:43,44
216,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/12",2019-11-24 21:48:42,32
225,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,2833.3333333333335,0,"2017/09",2019-11-24 21:48:43,44
226,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2922,0,"2017/10",2019-11-24 21:48:43,44
228,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,3045,0,"2017/12",2019-11-24 21:48:43,44
239,FRED FERREIRA,0,0,0,0,0,0,0,4599.9,0,0,0,0,0,0,4599.9,0.1,4599.799999999999,3419.790909090909,0,"2017/11",2019-11-24 21:48:43,29
218,FELIPE FRANCISMAR,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,1680,0,1680,840,0,"2017/02",2019-11-24 21:48:42,44
223,FELIPE FRANCISMAR,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2597.1428571428573,0,"2017/07",2019-11-24 21:48:43,44
237,FRED FERREIRA,0,0,0,0,0,0,0,4600,0,0,0,0,0,0,4600,0,4600,3157.5444444444447,0,"2017/09",2019-11-24 21:48:43,29
206,EDUARDO MARQUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/02",2019-11-24 21:48:42,32
244,GILBERTO ALVES,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,1988,0,1988,1988,0,"2017/04",2019-11-24 21:48:43,5
247,GILBERTO ALVES,0,0,0,0,0,0,0,2130,0,0,2400,0,0,0,4530,0,4530,2716.714285714286,0,"2017/07",2019-11-24 21:48:43,5
250,GILBERTO ALVES,0,0,0,0,0,0,0,4553,0,0,0,0,0,0,4553,0,4553,3267.6,0,"2017/10",2019-11-24 21:48:43,5
263,HÉLIO GUABIRARA,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,1400,4600,3828.381818181818,0,"2017/11",2019-11-24 21:48:43,37
242,GILBERTO ALVES,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,1988,0,1988,1982.5,0,"2017/02",2019-11-24 21:48:43,5
252,GILBERTO ALVES,0,0,0,0,0,0,0,4553,0,0,0,0,0,0,4553,0,4553,3481.8333333333335,0,"2017/12",2019-11-24 21:48:43,5
253,HÉLIO GUABIRARA,0,0,0,0,0,0,0,0,0,0,1490.7,0,0,443,1933.7,475.8,1457.9,1457.9,0,"2017/01",2019-11-24 21:48:43,37
258,HÉLIO GUABIRARA,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,1400,4600,3185.366666666667,0,"2017/06",2019-11-24 21:48:43,37
248,GILBERTO ALVES,0,0,0,0,0,0,0,4553,0,0,0,0,0,0,4553,0,4553,2946.25,0,"2017/08",2019-11-24 21:48:43,5
272,IVAN MORAES,1500,469.16,292.95,0,84.26,1527.3700000000001,0,0,0,0,404.78999999999996,0,0,250,4528.530000000001,0,4528.530000000001,2671.4587500000007,0,"2017/08",2019-11-24 21:48:43,41
261,HÉLIO GUABIRARA,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,1400,4600,3656.9111111111106,0,"2017/09",2019-11-24 21:48:43,37
257,HÉLIO GUABIRARA,0,0,0,0,0,0,0,5115,0,0,0,0,0,0,5115,515,4600,2902.44,0,"2017/05",2019-11-24 21:48:43,37
259,HÉLIO GUABIRARA,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,1400,4600,3387.457142857143,0,"2017/07",2019-11-24 21:48:43,37
273,IVAN MORAES,1500,351.21000000000004,439.31,0,112.68,1207.17,0,0,0,0,64.5,0,0,0,3674.87,3.9,3670.97,2782.515555555556,0,"2017/09",2019-11-24 21:48:43,41
265,IVAN MORAES,0,0,0,0,0,0,0,0,0,0,921.45,0,0,900,1821.45,59,1762.45,1762.45,0,"2017/01",2019-11-24 21:48:43,41
262,HÉLIO GUABIRARA,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,1400,4600,3751.22,0,"2017/10",2019-11-24 21:48:43,37
270,IVAN MORAES,1743.21,469.16,630.29,0,0,748.94,0,0,0,0,0,0,0,0,3591.6,161.89,3429.71,2265.32,0,"2017/06",2019-11-24 21:48:43,41
267,IVAN MORAES,0,0,0,0,0,0,0,0,0,0,1920.23,0,0,0,1920.23,690.11,1230.12,1551.67,0,"2017/03",2019-11-24 21:48:43,41
251,GILBERTO ALVES,0,0,0,0,0,0,0,4553,0,0,0,0,0,0,4553,0,4553,3384.4545454545455,0,"2017/11",2019-11-24 21:48:43,5
245,GILBERTO ALVES,0,0,0,0,0,0,0,2201,0,0,2399,0,0,0,4600,184,4416,2471.4,0,"2017/05",2019-11-24 21:48:43,5
271,IVAN MORAES,1500,469.16,460.12,0,84.26,637.1,0,0,0,0,112.48,0,0,0,3263.1200000000003,11.9,3251.2200000000003,2406.162857142858,0,"2017/07",2019-11-24 21:48:43,41
275,IVAN MORAES,1500,469.16,578,0,112.68,1392.42,0,0,0,0,71.22,0,0,0,4123.48,10.36,4113.12,3061.484545454546,0,"2017/11",2019-11-24 21:48:43,41
246,GILBERTO ALVES,0,0,0,0,0,0,0,2130,0,0,0,0,0,0,2130,0,2130,2414.5,0,"2017/06",2019-11-24 21:48:43,5
266,IVAN MORAES,0,0,0,0,0,0,0,0,0,0,1042.41,0,0,900,1942.41,279.97,1662.44,1712.4450000000002,0,"2017/02",2019-11-24 21:48:43,41
243,GILBERTO ALVES,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,1988,0,1988,1984.3333333333333,0,"2017/03",2019-11-24 21:48:43,5
249,GILBERTO ALVES,0,0,0,0,0,0,0,4553,0,0,0,0,0,0,4553,0,4553,3124.777777777778,0,"2017/09",2019-11-24 21:48:43,5
255,HÉLIO GUABIRARA,0,0,0,0,0,0,0,1767,0,0,206.4,0,0,0,1973.4,0,1973.4,1775.7666666666667,0,"2017/03",2019-11-24 21:48:43,37
264,HÉLIO GUABIRARA,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,1400,4600,3892.683333333333,0,"2017/12",2019-11-24 21:48:43,37
254,HÉLIO GUABIRARA,0,0,0,0,0,0,0,0,0,0,1596,0,0,300,1896,0,1896,1676.95,0,"2017/02",2019-11-24 21:48:43,37
268,IVAN MORAES,1500,469.16,223.37,0,84.26,0,0,0,0,0,246.79,0,0,0,2523.5800000000004,0,2523.5800000000004,1794.6475,0,"2017/04",2019-11-24 21:48:43,41
274,IVAN MORAES,1500,469.16,522.4,0,112.68,1358.67,0,0,530,0,37,0,0,0,4529.91,9.34,4520.57,2956.321000000001,0,"2017/10",2019-11-24 21:48:43,41
269,IVAN MORAES,1500,469.16,411.91,0,84.26,338.28,0,0,0,0,180.01,0,0,0,2983.620000000001,0,2983.620000000001,2032.4420000000002,0,"2017/05",2019-11-24 21:48:43,41
309,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4548.3,0,0,0,0,0,0,4548.3,0,4548.3,3343.1466666666665,0,"2017/09",2019-11-24 21:48:44,6
305,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4699.91,0,0,0,0,0,0,4699.91,99.91,4600,2358.344,0,"2017/05",2019-11-24 21:48:44,6
300,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,2235,0,"2017/12",2019-11-24 21:48:44,23
281,JAYME ASFORA,0,0,0,0,0,180.44,0,0,0,0,164.4,0,0,0,344.84000000000003,0,344.84000000000003,400.93199999999996,0,"2017/05",2019-11-24 21:48:44,12
285,JAYME ASFORA,3150,0,0,0,0,215.47,0,0,0,0,229.9,0,0,0,3595.37,8,3587.37,1104.6999999999998,0,"2017/09",2019-11-24 21:48:44,12
304,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4548.3,0,0,0,0,0,0,4548.3,0,4548.3,1797.93,0,"2017/04",2019-11-24 21:48:44,6
287,JAYME ASFORA,3150,0,0,0,0,182.02,0,0,0,0,256.03,0,0,0,3588.05,0,3588.05,1555.9281818181817,0,"2017/11",2019-11-24 21:48:44,12
291,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,1885,0,"2017/03",2019-11-24 21:48:44,23
290,JAIRO BRITTO,0,0,0,0,0,0,0,1755,0,0,0,0,0,0,1755,0,1755,1852.5,0,"2017/02",2019-11-24 21:48:44,23
292,JAIRO BRITTO,0,0,0,0,0,0,0,1950,1790,0,0,0,0,0,3740,0,3740,2481.6666666666665,0,"2017/04",2019-11-24 21:48:44,23
293,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,2269,0,"2017/05",2019-11-24 21:48:44,23
284,JAYME ASFORA,3150,0,0,0,0,167.9,0,0,0,0,178.8,0,0,0,3496.7000000000003,0,3496.7000000000003,794.36625,0,"2017/08",2019-11-24 21:48:44,12
282,JAYME ASFORA,0,0,0,0,0,205.44,0,0,0,0,277.5,0,0,400,882.94,400,482.94000000000005,414.59999999999997,0,"2017/06",2019-11-24 21:48:44,12
278,JAYME ASFORA,0,0,0,0,0,160.67,0,0,0,0,94.4,0,0,0,255.07,0,255.07,393.91999999999996,0,"2017/02",2019-11-24 21:48:44,12
288,JAYME ASFORA,3150,0,0,0,0,195.1,0,0,0,0,216.4,0,0,312.5,3874,316.1,3557.9,1722.7591666666667,0,"2017/12",2019-11-24 21:48:44,12
297,JAIRO BRITTO,0,0,0,0,0,0,0,1950,1825,0,0,0,0,0,3775,0,3775,2330,0,"2017/09",2019-11-24 21:48:44,23
279,JAYME ASFORA,0,0,0,0,0,196.45,0,0,0,0,464.69,0,0,0,661.14,67.6,593.54,460.46,0,"2017/03",2019-11-24 21:48:44,12
308,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4699.91,0,0,0,0,0,0,4699.91,99.91,4600,3192.5025,0,"2017/08",2019-11-24 21:48:44,6
298,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,2292,0,"2017/10",2019-11-24 21:48:44,23
306,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4548.3,0,0,0,0,0,0,4548.3,0,4548.3,2723.3366666666666,0,"2017/06",2019-11-24 21:48:44,6
302,JÚNIOR BOCÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.7099999999999,0,"2017/02",2019-11-24 21:48:44,6
310,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4699.91,0,0,0,0,0,0,4699.91,99.91,4600,3468.832,0,"2017/10",2019-11-24 21:48:44,6
296,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,2149.375,0,"2017/08",2019-11-24 21:48:44,23
299,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,2260.909090909091,0,"2017/11",2019-11-24 21:48:44,23
295,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,2177.8571428571427,0,"2017/07",2019-11-24 21:48:44,23
277,JAYME ASFORA,0,0,0,0,0,203.07,0,0,0,0,329.7,0,0,0,532.77,0,532.77,532.77,0,"2017/01",2019-11-24 21:48:44,12
311,JÚNIOR BOCÃO,0,0,0,0,0,0,0,4548.3,0,0,0,0,0,0,4548.3,0,4548.3,3566.9654545454546,0,"2017/11",2019-11-24 21:48:44,6
283,JAYME ASFORA,0,0,0,0,0,277.49,0,0,0,0,95.5,0,0,0,372.99,2.36,370.63,408.31857142857143,0,"2017/07",2019-11-24 21:48:44,12
286,JAYME ASFORA,3150,0,0,0,0,188.12,0,0,0,0,301.85,0,0,0,3639.97,55.11,3584.8599999999997,1352.716,0,"2017/10",2019-11-24 21:48:44,12
280,JAYME ASFORA,0,0,0,0,0,170.54,0,0,0,0,267.79999999999995,0,0,0,438.3399999999999,159.9,278.43999999999994,414.9549999999999,0,"2017/04",2019-11-24 21:48:44,12
289,JAIRO BRITTO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,1950,0,"2017/01",2019-11-24 21:48:44,23
344,MARCOS DI BRIA,3000,0,0,0,0,0,0,1680,0,0,0,0,0,0,4680,80,4600,3620,0,"2017/08",2019-11-24 21:48:45,38
334,MARÍLIA ARRAES,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2922,0,"2017/10",2019-11-24 21:48:45,16
333,MARÍLIA ARRAES,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,2833.3333333333335,0,"2017/09",2019-11-24 21:48:44,16
317,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,4340,4340,0,4340,868,0,"2017/05",2019-11-24 21:48:44,34
331,MARÍLIA ARRAES,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2597.1428571428573,0,"2017/07",2019-11-24 21:48:44,16
323,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,3187.5,3187.5,0,3187.5,2631.590909090909,0,"2017/11",2019-11-24 21:48:44,34
326,MARÍLIA ARRAES,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,1680,0,1680,840,0,"2017/02",2019-11-24 21:48:44,16
329,MARÍLIA ARRAES,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2172,0,"2017/05",2019-11-24 21:48:44,16
319,MARCO AURÉLIO,0,0,0,0,0,0,0,4340,0,0,0,0,0,0,4340,0,4340,1840,0,"2017/07",2019-11-24 21:48:44,34
345,MARCOS DI BRIA,3000,0,0,0,0,0,0,1680,0,0,0,0,0,0,4680,80,4600,3728.8888888888887,0,"2017/09",2019-11-24 21:48:45,38
322,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,4340,4340,0,4340,2576,0,"2017/10",2019-11-24 21:48:44,34
328,MARÍLIA ARRAES,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,1785,0,"2017/04",2019-11-24 21:48:44,16
325,MARÍLIA ARRAES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:44,16
320,MARCO AURÉLIO,0,0,0,0,0,0,0,4340,0,0,0,0,0,0,4340,0,4340,2152.5,0,"2017/08",2019-11-24 21:48:44,34
327,MARÍLIA ARRAES,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,1860,0,1860,1180,0,"2017/03",2019-11-24 21:48:44,16
316,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/04",2019-11-24 21:48:44,34
343,MARCOS DI BRIA,3000,0,0,0,0,0,0,1680,0,0,0,0,0,0,4680,80,4600,3480,0,"2017/07",2019-11-24 21:48:45,38
324,MARCO AURÉLIO,0,0,0,0,0,0,0,5500.02,0,0,0,0,0,0,5500.02,900.02,4600,2795.625,0,"2017/12",2019-11-24 21:48:44,34
341,MARCOS DI BRIA,0,0,0,0,0,0,0,4840,0,0,0,0,0,0,4840,240,4600,3032,0,"2017/05",2019-11-24 21:48:45,38
313,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:44,34
335,MARÍLIA ARRAES,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,3600,2983.6363636363635,0,"2017/11",2019-11-24 21:48:45,16
314,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/02",2019-11-24 21:48:44,34
315,MARCO AURÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/03",2019-11-24 21:48:44,34
336,MARÍLIA ARRAES,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,3045,0,"2017/12",2019-11-24 21:48:45,16
318,MARCO AURÉLIO,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,4200,0,4200,1423.3333333333333,0,"2017/06",2019-11-24 21:48:44,34
332,MARÍLIA ARRAES,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,3720,0,3720,2737.5,0,"2017/08",2019-11-24 21:48:44,16
321,MARCO AURÉLIO,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,4200,0,4200,2380,0,"2017/09",2019-11-24 21:48:44,34
346,MARCOS DI BRIA,3000,0,0,0,0,0,0,1680,0,0,0,0,0,0,4680,80,4600,3816,0,"2017/10",2019-11-24 21:48:45,38
339,MARCOS DI BRIA,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,2100,100,2000,1986.6666666666667,0,"2017/03",2019-11-24 21:48:45,38
349,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,1950,0,"2017/01",2019-11-24 21:48:45,26
351,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,1950,0,"2017/03",2019-11-24 21:48:45,26
376,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/04",2019-11-24 21:48:45,28
362,RAFAEL ACIOLI,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,1680,0,1680,1740,0,"2017/02",2019-11-24 21:48:45,25
361,RAFAEL ACIOLI,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,1800,0,1800,1800,0,"2017/01",2019-11-24 21:48:45,25
350,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,1950,0,"2017/02",2019-11-24 21:48:45,26
377,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/05",2019-11-24 21:48:45,28
367,RAFAEL ACIOLI,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,4960,360,4600,3411.4285714285716,0,"2017/07",2019-11-24 21:48:45,25
381,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/09",2019-11-24 21:48:45,28
366,RAFAEL ACIOLI,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,4800,200,4600,3213.3333333333335,0,"2017/06",2019-11-24 21:48:45,25
368,RAFAEL ACIOLI,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,4960,360,4600,3560,0,"2017/08",2019-11-24 21:48:45,25
363,RAFAEL ACIOLI,0,0,0,0,0,0,0,2170,0,0,0,0,0,0,2170,170,2000,1826.6666666666667,0,"2017/03",2019-11-24 21:48:45,25
360,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,4550,0,4550,3434.1666666666665,0,"2017/12",2019-11-24 21:48:45,26
357,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,4550,0,4550,3062.222222222222,0,"2017/09",2019-11-24 21:48:45,26
353,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1950,0,1950,1950,0,"2017/05",2019-11-24 21:48:45,26
369,RAFAEL ACIOLI,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,4800,200,4600,3675.5555555555557,0,"2017/09",2019-11-24 21:48:45,25
358,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,4550,0,4550,3211,0,"2017/10",2019-11-24 21:48:45,26
348,MARCOS DI BRIA,3000,0,0,0,0,0,0,1050,0,0,0,0,0,600,4650,50,4600,3946.6666666666665,0,"2017/12",2019-11-24 21:48:45,38
359,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,4550,0,4550,3332.7272727272725,0,"2017/11",2019-11-24 21:48:45,26
354,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4420,0,0,0,0,0,0,4420,0,4420,2361.6666666666665,0,"2017/06",2019-11-24 21:48:45,26
356,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,4550,0,4550,2876.25,0,"2017/08",2019-11-24 21:48:45,26
364,RAFAEL ACIOLI,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,4800,200,4600,2520,0,"2017/04",2019-11-24 21:48:45,25
