"id","vereador","total_vantagens","descontos_totais","valor_liquido","data","timestamp","id_vereador"
888,DAIZE MICHELE DE A. GONCALVES,14635,7833.24,6801.76,"2018/01",2019-11-23 12:25:49,43
926,DAIZE MICHELE DE A. GONCALVES,14635,7842.37,6792.63,"2018/06",2019-11-23 12:25:50,43
899,LUIZ FELIPE CAMARA DE O PONTES,14635,4346.38,10288.62,"2018/01",2019-11-23 12:25:49,44
937,LUIZ FELIPE CAMARA DE O PONTES,14635,4355.51,10279.49,"2018/06",2019-11-23 12:25:50,44
916,ALCIDES TEIXEIRA NETO,14635,8068.9,6566.1,"2018/06",2019-11-23 12:25:50,45
954,ALCIDES TEIXEIRA NETO,14635,8068.9,6566.1,"2018/08",2019-11-23 12:25:50,45
923,AUGUSTO JOSE C C ALBUQUERQUE,14635,4303.37,10331.63,"2018/06",2019-11-23 12:25:50,1
934,INALDO GERSON P FREIRES,14635,8507.95,6127.05,"2018/06",2019-11-23 12:25:50,6
930,FRANCISCO FERREIRA DA S FILHO,14635,8189.75,6445.25,"2018/06",2019-11-23 12:25:50,22
898,JAIRO XAVIER DE BRITTO,14635,3596.38,11038.62,"2018/01",2019-11-23 12:25:49,23
1026,WANDERSON SOBRAL FLORENCIO,14635,8048.83,6586.17,"2018/03",2019-11-23 12:25:52,2
970,GILBERTO DARIO DE MELO ALVES,14635,3605.51,11029.49,"2018/08",2019-11-23 12:25:51,5
1008,GILBERTO DARIO DE MELO ALVES,14635,3605.51,11029.49,"2018/03",2019-11-23 12:25:51,5
972,INALDO GERSON P FREIRES,14635,8507.95,6127.05,"2018/08",2019-11-23 12:25:51,6
962,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/08",2019-11-23 12:25:51,6
969,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/08",2019-11-23 12:25:51,29
1000,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/03",2019-11-23 12:25:51,6
1007,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/03",2019-11-23 12:25:51,29
1038,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/04",2019-11-23 12:25:52,6
998,ANTONIO LUIZ DA SILVA NETO,14635,4057.93,10577.07,"2018/03",2019-11-23 12:25:51,9
976,MARCO AURELIO DE M  LIMA,14635,8695.72,5939.28,"2018/08",2019-11-23 12:25:51,34
1036,ANTONIO LUIZ DA SILVA NETO,14635,4057.93,10577.07,"2018/04",2019-11-23 12:25:52,9
1005,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/03",2019-11-23 12:25:51,35
967,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/08",2019-11-23 12:25:51,35
987,ROMERO L B DE ALBUQUERQUE,14635,8054.9,6580.1,"2018/08",2019-11-23 12:25:51,10
1024,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/03",2019-11-23 12:25:52,10
991,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/03",2019-11-23 12:25:51,11
1029,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/04",2019-11-23 12:25:52,11
993,ALINE BRITO MARTINS DA FONSECA,14635,3553.37,11081.63,"2018/03",2019-11-23 12:25:51,13
1031,ALINE BRITO MARTINS DA FONSECA,14635,3553.37,11081.63,"2018/04",2019-11-23 12:25:52,13
997,ANDRE REGIS DE CARVALHO,14635,3940.29,10694.71,"2018/03",2019-11-23 12:25:51,15
1035,ANDRE REGIS DE CARVALHO,14635,3940.29,10694.71,"2018/04",2019-11-23 12:25:52,15
978,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/08",2019-11-23 12:25:51,16
1016,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/03",2019-11-23 12:25:51,16
1020,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/03",2019-11-23 12:25:52,17
963,CARLOS ALBERTO GUEIROS,14635,4355.51,10279.49,"2018/08",2019-11-23 12:25:51,18
1001,CARLOS ALBERTO GUEIROS,14635,4355.51,10279.49,"2018/03",2019-11-23 12:25:51,18
1039,CARLOS ALBERTO GUEIROS,14635,4355.51,10279.49,"2018/04",2019-11-23 12:25:52,18
984,RODRIGO B COUTINHO DE MELO,14635,3605.51,11029.49,"2018/08",2019-11-23 12:25:51,19
1022,RODRIGO B COUTINHO DE MELO,14635,3605.51,11029.49,"2018/03",2019-11-23 12:25:52,19
995,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/03",2019-11-23 12:25:51,20
1033,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/04",2019-11-23 12:25:52,20
965,DAVI BERNARDO MUNIZ,14635,9627.94,5007.06,"2018/08",2019-11-23 12:25:51,21
968,FRANCISCO FERREIRA DA S FILHO,14635,8228.72,6406.28,"2018/08",2019-11-23 12:25:51,22
1012,JAIRO XAVIER DE BRITTO,14635,3605.51,11029.49,"2018/03",2019-11-23 12:25:51,23
985,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2018/08",2019-11-23 12:25:51,24
1023,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2018/03",2019-11-23 12:25:52,24
981,RAFAEL ACIOLI MEDEIROS,14635,4337.26,10297.74,"2018/08",2019-11-23 12:25:51,25
1019,RAFAEL ACIOLI MEDEIROS,14635,4337.26,10297.74,"2018/03",2019-11-23 12:25:52,25
979,NATALIA R COUTO BARBOSA,14635,9505.29,5129.71,"2018/08",2019-11-23 12:25:51,26
980,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/08",2019-11-23 12:25:51,27
1018,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/03",2019-11-23 12:25:51,27
1021,RINALDO ALVES DE L JUNIOR,14635,3449.1,11185.9,"2018/03",2019-11-23 12:25:52,28
1032,ALMIR FERNANDO ALVES,14635,3553.37,11081.63,"2018/04",2019-11-23 12:25:52,8
966,EDUARDO AMORIM MARQUES CUNHA,14635,4355.51,10279.49,"2018/08",2019-11-23 12:25:51,32
1004,EDUARDO AMORIM MARQUES CUNHA,14635,4355.51,10279.49,"2018/03",2019-11-23 12:25:51,32
1014,MARCO AURELIO DE M  LIMA,14635,8692.07,5942.93,"2018/03",2019-11-23 12:25:51,34
990,AERTO DE BRITO LUNA,14635,6287.01,8347.99,"2018/03",2019-11-23 12:25:51,39
1028,AERTO DE BRITO LUNA,14635,6287.01,8347.99,"2018/04",2019-11-23 12:25:52,39
996,ANA LUCIA DO REGO FERREIRA,14635,3553.37,11081.63,"2018/03",2019-11-23 12:25:51,36
1034,ANA LUCIA DO REGO FERREIRA,14635,3553.37,11081.63,"2018/04",2019-11-23 12:25:52,36
971,HELIO BATISTA DE OLIVEIRA,14635,10313.01,4321.99,"2018/08",2019-11-23 12:25:51,37
1009,HELIO BATISTA DE OLIVEIRA,14635,10311.15,4323.85,"2018/03",2019-11-23 12:25:51,37
1015,MARCOS ANTONIO GOMES DA SILVA,14635,8058,6577,"2018/03",2019-11-23 12:25:51,38
986,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/08",2019-11-23 12:25:51,10
989,ADERALDO DE OLIVEIRA FLORENCIO,14635,8798.83,5836.17,"2018/03",2019-11-23 12:25:51,40
973,IVAN V DE MORAES FILHO,14635,3553.37,11081.63,"2018/08",2019-11-23 12:25:51,41
1011,IVAN V DE MORAES FILHO,14635,3553.37,11081.63,"2018/03",2019-11-23 12:25:51,41
964,DAIZE MICHELE DE A. GONCALVES,14635,7842.37,6792.63,"2018/08",2019-11-23 12:25:51,43
1002,DAIZE MICHELE DE A. GONCALVES,14635,7842.37,6792.63,"2018/03",2019-11-23 12:25:51,43
1040,DAIZE MICHELE DE A. GONCALVES,14635,7842.37,6792.63,"2018/04",2019-11-23 12:25:52,43
975,LUIZ FELIPE CAMARA DE O PONTES,14635,4355.51,10279.49,"2018/08",2019-11-23 12:25:51,44
1013,LUIZ FELIPE CAMARA DE O PONTES,14635,4355.51,10279.49,"2018/03",2019-11-23 12:25:51,44
992,ALCIDES TEIXEIRA NETO,14635,8068.9,6566.1,"2018/03",2019-11-23 12:25:51,45
1030,ALCIDES TEIXEIRA NETO,14635,8068.9,6566.1,"2018/04",2019-11-23 12:25:52,45
1010,INALDO GERSON P FREIRES,14635,8507.95,6127.05,"2018/03",2019-11-23 12:25:51,6
983,RINALDO ALVES DE L JUNIOR,14635,3449.1,11185.9,"2018/08",2019-11-23 12:25:51,28
1006,FRANCISCO FERREIRA DA S FILHO,14635,8193.97,6441.03,"2018/03",2019-11-23 12:25:51,22
974,JAIRO XAVIER DE BRITTO,14635,3605.51,11029.49,"2018/08",2019-11-23 12:25:51,23
1046,GILBERTO DARIO DE MELO ALVES,14635,3605.51,11029.49,"2018/04",2019-11-23 12:25:52,5
1073,GILBERTO DARIO DE MELO ALVES,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,5
1108,GILBERTO DARIO DE MELO ALVES,14635,3605.51,11029.49,"2018/10",2019-11-23 12:25:53,5
1048,INALDO GERSON P FREIRES,14635,8507.95,6127.05,"2018/04",2019-11-23 12:25:52,6
1107,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/10",2019-11-23 12:25:53,29
1069,BENJAMIM G DA SILVA JUNIOR,14635,3077.07,11557.93,"2018/11",2019-11-23 12:25:52,6
1100,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/10",2019-11-23 12:25:53,6
1098,ANTONIO LUIZ DA SILVA NETO,14635,4057.93,10577.07,"2018/10",2019-11-23 12:25:53,9
1052,MARCO AURELIO DE M  LIMA,14635,8692.07,5942.93,"2018/04",2019-11-23 12:25:52,34
1090,AERTO DE BRITO LUNA,14635,5920.52,8714.48,"2018/10",2019-11-23 12:25:53,39
1105,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/10",2019-11-23 12:25:53,35
1063,ROMERO L B DE ALBUQUERQUE,14635,8054.9,6580.1,"2018/04",2019-11-23 12:25:52,10
1085,ROMERO JATOBA C NETO,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,10
1086,ROMERO L B DE ALBUQUERQUE,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,10
1066,AIMEE SILVA DE CARVALHO,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,11
1091,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/10",2019-11-23 12:25:53,11
1097,ANDRE REGIS DE CARVALHO,14635,3501.24,11133.76,"2018/10",2019-11-23 12:25:53,15
1054,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/04",2019-11-23 12:25:52,16
1080,MARILIA V R ARRAES DE A PONTES,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,16
1116,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/10",2019-11-23 12:25:54,16
1058,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/04",2019-11-23 12:25:52,17
1083,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2018/11",2019-11-23 12:25:53,17
1120,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/10",2019-11-23 12:25:54,17
1070,CARLOS ALBERTO GUEIROS,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,18
1101,CARLOS ALBERTO GUEIROS,14635,4355.51,10279.49,"2018/10",2019-11-23 12:25:53,18
1060,RODRIGO B COUTINHO DE MELO,14635,3605.51,11029.49,"2018/04",2019-11-23 12:25:52,19
1068,AMARO CIPRIANO DE LIMA,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,20
1095,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/10",2019-11-23 12:25:53,20
1041,DAVI BERNARDO MUNIZ,14635,9627.94,5007.06,"2018/04",2019-11-23 12:25:52,21
1071,DAVI BERNARDO MUNIZ,1670.06,0,1670.06,"2018/11",2019-11-23 12:25:52,21
1103,DAVI BERNARDO MUNIZ,14635,9627.94,5007.06,"2018/10",2019-11-23 12:25:53,21
1044,FRANCISCO FERREIRA DA S FILHO,14635,8106.96,6528.04,"2018/04",2019-11-23 12:25:52,22
1077,JAIRO XAVIER DE BRITTO,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,23
1112,JAIRO XAVIER DE BRITTO,14635,3605.51,11029.49,"2018/10",2019-11-23 12:25:53,23
1057,RAFAEL ACIOLI MEDEIROS,14635,4337.26,10297.74,"2018/04",2019-11-23 12:25:52,25
1082,RAFAEL ACIOLI MEDEIROS,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,25
1119,RAFAEL ACIOLI MEDEIROS,14635,4337.26,10297.74,"2018/10",2019-11-23 12:25:54,25
1055,NATALIA R COUTO BARBOSA,14635,9505.29,5129.71,"2018/04",2019-11-23 12:25:52,26
1081,NATALIA R COUTO BARBOSA,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,26
1117,NATALIA R COUTO BARBOSA,14635,9505.29,5129.71,"2018/10",2019-11-23 12:25:54,26
1056,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/04",2019-11-23 12:25:52,27
1118,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/10",2019-11-23 12:25:54,27
1045,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/04",2019-11-23 12:25:52,29
1042,EDUARDO AMORIM MARQUES CUNHA,14635,4355.51,10279.49,"2018/04",2019-11-23 12:25:52,32
1072,EDUARDO AMORIM MARQUES CUNHA,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,32
1104,EDUARDO AMORIM MARQUES CUNHA,14635,4355.51,10279.49,"2018/10",2019-11-23 12:25:53,32
1114,MARCO AURELIO DE M  LIMA,14635,8695.72,5939.28,"2018/10",2019-11-23 12:25:53,34
1053,MARCOS ANTONIO GOMES DA SILVA,14635,8058,6577,"2018/04",2019-11-23 12:25:52,38
1043,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/04",2019-11-23 12:25:52,35
1065,ADERALDO DE OLIVEIRA FLORENCIO,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,40
1047,HELIO BATISTA DE OLIVEIRA,14635,10311.15,4323.85,"2018/04",2019-11-23 12:25:52,37
1074,HELIO BATISTA DE OLIVEIRA,2205.9,0,2205.9,"2018/11",2019-11-23 12:25:52,37
1075,HELIO BATISTA DE OLIVEIRA,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,37
1109,HELIO BATISTA DE OLIVEIRA,14635,10313.01,4321.99,"2018/10",2019-11-23 12:25:53,37
1115,MARCOS ANTONIO GOMES DA SILVA,14635,8058,6577,"2018/10",2019-11-23 12:25:54,38
1062,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/04",2019-11-23 12:25:52,10
1089,ADERALDO DE OLIVEIRA FLORENCIO,14635,8798.83,5836.17,"2018/10",2019-11-23 12:25:53,40
1049,IVAN V DE MORAES FILHO,14635,3553.37,11081.63,"2018/04",2019-11-23 12:25:52,41
1102,DAIZE MICHELE DE A. GONCALVES,14635,7842.37,6792.63,"2018/10",2019-11-23 12:25:53,43
1051,LUIZ FELIPE CAMARA DE O PONTES,14635,4355.51,10279.49,"2018/04",2019-11-23 12:25:52,44
1078,LUIZ FELIPE CAMARA DE O PONTES,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:53,44
1113,LUIZ FELIPE CAMARA DE O PONTES,14635,4355.51,10279.49,"2018/10",2019-11-23 12:25:53,44
1067,ALCIDES TEIXEIRA NETO,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,45
1092,ALCIDES TEIXEIRA NETO,14635,8068.9,6566.1,"2018/10",2019-11-23 12:25:53,45
1064,WANDERSON SOBRAL FLORENCIO,14635,8648.83,5986.17,"2018/04",2019-11-23 12:25:52,2
1076,INALDO GERSON P FREIRES,14635,2984.48,11650.52,"2018/11",2019-11-23 12:25:52,6
1094,ALMIR FERNANDO ALVES,14635,3553.37,11081.63,"2018/10",2019-11-23 12:25:53,8
1106,FRANCISCO FERREIRA DA S FILHO,14635,8222.53,6412.47,"2018/10",2019-11-23 12:25:53,22
1050,JAIRO XAVIER DE BRITTO,14635,3605.51,11029.49,"2018/04",2019-11-23 12:25:52,23
1146,GILBERTO DARIO DE MELO ALVES,14635,3605.51,11029.49,"2018/09",2019-11-23 12:25:54,5
1148,INALDO GERSON P FREIRES,14635,8507.95,6127.05,"2018/09",2019-11-23 12:25:54,6
1121,RINALDO ALVES DE L JUNIOR,14635,3449.1,11185.9,"2018/10",2019-11-23 12:25:54,28
1138,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/09",2019-11-23 12:25:54,6
1145,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/09",2019-11-23 12:25:54,29
1176,BENJAMIM G DA SILVA JUNIOR,14635,0,14635,"2018/12",2019-11-23 12:25:55,6
1142,EDUARDO AMORIM MARQUES CUNHA,14635,4355.51,10279.49,"2018/09",2019-11-23 12:25:54,32
1170,ALMIR FERNANDO ALVES,14635,0,14635,"2018/12",2019-11-23 12:25:54,8
1136,ANTONIO LUIZ DA SILVA NETO,14635,4057.93,10577.07,"2018/09",2019-11-23 12:25:54,9
1174,ANTONIO LUIZ DA SILVA NETO,14635,0,14635,"2018/12",2019-11-23 12:25:55,9
1143,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/09",2019-11-23 12:25:54,35
1182,EDUARDO PEREIRA DA SILVA,14635,0,14635,"2018/12",2019-11-23 12:25:55,35
1125,ROMERO L B DE ALBUQUERQUE,14635,8054.9,6580.1,"2018/10",2019-11-23 12:25:54,10
1162,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/09",2019-11-23 12:25:54,10
1163,ROMERO L B DE ALBUQUERQUE,14635,8054.9,6580.1,"2018/09",2019-11-23 12:25:54,10
1129,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/09",2019-11-23 12:25:54,11
1167,AIMEE SILVA DE CARVALHO,14635,0,14635,"2018/12",2019-11-23 12:25:54,11
1131,ALINE BRITO MARTINS DA FONSECA,14635,6947.14,7687.86,"2018/09",2019-11-23 12:25:54,13
1135,ANDRE REGIS DE CARVALHO,14635,3501.24,11133.76,"2018/09",2019-11-23 12:25:54,15
1173,ANDRE REGIS DE CARVALHO,14635,0,14635,"2018/12",2019-11-23 12:25:55,15
1154,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/09",2019-11-23 12:25:54,16
1194,MARILIA V R ARRAES DE A PONTES,14635,0,14635,"2018/12",2019-11-23 12:25:55,16
1158,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/09",2019-11-23 12:25:54,17
1198,RICARDO JORGE DA CRUZ,14635,0,14635,"2018/12",2019-11-23 12:25:55,17
1139,CARLOS ALBERTO GUEIROS,14635,4355.51,10279.49,"2018/09",2019-11-23 12:25:54,18
1177,CARLOS ALBERTO GUEIROS,14635,0,14635,"2018/12",2019-11-23 12:25:55,18
1122,RODRIGO B COUTINHO DE MELO,14635,3605.51,11029.49,"2018/10",2019-11-23 12:25:54,19
1200,RODRIGO B COUTINHO DE MELO,14635,0,14635,"2018/12",2019-11-23 12:25:55,19
1133,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/09",2019-11-23 12:25:54,20
1171,AMARO CIPRIANO DE LIMA,14635,0,14635,"2018/12",2019-11-23 12:25:54,20
1141,DAVI BERNARDO MUNIZ,14635,9627.94,5007.06,"2018/09",2019-11-23 12:25:54,21
1179,DAVI BERNARDO MUNIZ,1670.06,0,1670.06,"2018/12",2019-11-23 12:25:55,21
1180,DAVI BERNARDO MUNIZ,14635,0,14635,"2018/12",2019-11-23 12:25:55,21
1144,FRANCISCO FERREIRA DA S FILHO,14635,8186.92,6448.08,"2018/09",2019-11-23 12:25:54,22
1190,JAIRO XAVIER DE BRITTO,14635,0,14635,"2018/12",2019-11-23 12:25:55,23
1161,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2018/09",2019-11-23 12:25:54,24
1157,RAFAEL ACIOLI MEDEIROS,14635,4337.26,10297.74,"2018/09",2019-11-23 12:25:54,25
1197,RAFAEL ACIOLI MEDEIROS,14635,0,14635,"2018/12",2019-11-23 12:25:55,25
1155,NATALIA R COUTO BARBOSA,14635,9505.29,5129.71,"2018/09",2019-11-23 12:25:54,26
1195,NATALIA R COUTO BARBOSA,14635,0,14635,"2018/12",2019-11-23 12:25:55,26
1156,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/09",2019-11-23 12:25:54,27
1196,PAULO RENATO A GUIMARAES,14635,0,14635,"2018/12",2019-11-23 12:25:55,27
1159,RINALDO ALVES DE L JUNIOR,14635,3449.1,11185.9,"2018/09",2019-11-23 12:25:54,28
1132,ALMIR FERNANDO ALVES,14635,3553.37,11081.63,"2018/09",2019-11-23 12:25:54,8
1181,EDUARDO AMORIM MARQUES CUNHA,14635,0,14635,"2018/12",2019-11-23 12:25:55,32
1152,MARCO AURELIO DE M  LIMA,14635,8695.72,5939.28,"2018/09",2019-11-23 12:25:54,34
1192,MARCO AURELIO DE M  LIMA,14635,0,14635,"2018/12",2019-11-23 12:25:55,34
1128,AERTO DE BRITO LUNA,14635,5920.52,8714.48,"2018/09",2019-11-23 12:25:54,39
1166,AERTO DE BRITO LUNA,14635,0,14635,"2018/12",2019-11-23 12:25:54,39
1134,ANA LUCIA DO REGO FERREIRA,14635,3553.37,11081.63,"2018/09",2019-11-23 12:25:54,36
1172,ANA LUCIA DO REGO FERREIRA,14635,0,14635,"2018/12",2019-11-23 12:25:54,36
1186,HELIO BATISTA DE OLIVEIRA,14635,0,14635,"2018/12",2019-11-23 12:25:55,37
1187,HELIO BATISTA DE OLIVEIRA,2205.9,0,2205.9,"2018/12",2019-11-23 12:25:55,37
1193,MARCOS ANTONIO GOMES DA SILVA,14635,0,14635,"2018/12",2019-11-23 12:25:55,38
1124,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/10",2019-11-23 12:25:54,10
1127,ADERALDO DE OLIVEIRA FLORENCIO,14635,8798.83,5836.17,"2018/09",2019-11-23 12:25:54,40
1165,ADERALDO DE OLIVEIRA FLORENCIO,14635,0,14635,"2018/12",2019-11-23 12:25:54,40
1149,IVAN V DE MORAES FILHO,14635,3553.37,11081.63,"2018/09",2019-11-23 12:25:54,41
1189,IVAN V DE MORAES FILHO,14635,0,14635,"2018/12",2019-11-23 12:25:55,41
1178,DAIZE MICHELE DE A. GONCALVES,14635,0,14635,"2018/12",2019-11-23 12:25:55,43
1151,LUIZ FELIPE CAMARA DE O PONTES,14635,4355.51,10279.49,"2018/09",2019-11-23 12:25:54,44
1191,LUIZ FELIPE CAMARA DE O PONTES,14635,0,14635,"2018/12",2019-11-23 12:25:55,44
1130,ALCIDES TEIXEIRA NETO,14635,8068.9,6566.1,"2018/09",2019-11-23 12:25:54,45
1168,ALCIDES TEIXEIRA NETO,14635,0,14635,"2018/12",2019-11-23 12:25:54,45
1175,AUGUSTO JOSE C C ALBUQUERQUE,14635,0,14635,"2018/12",2019-11-23 12:25:55,1
1188,INALDO GERSON P FREIRES,14635,0,14635,"2018/12",2019-11-23 12:25:55,6
1199,RINALDO ALVES DE L JUNIOR,14635,0,14635,"2018/12",2019-11-23 12:25:55,28
1150,JAIRO XAVIER DE BRITTO,14635,3605.51,11029.49,"2018/09",2019-11-23 12:25:54,23
1205,WANDERSON SOBRAL FLORENCIO,14635,0,14635,"2018/12",2019-11-23 12:25:55,2
1243,WANDERSON SOBRAL FLORENCIO,14635,8648.83,5986.17,"2018/07",2019-11-23 12:25:56,2
1263,GILBERTO DARIO DE MELO ALVES,14635,3614.64,11020.36,"2018/02",2019-11-23 12:25:56,5
1227,INALDO GERSON P FREIRES,14635,8507.95,6127.05,"2018/07",2019-11-23 12:25:55,6
1217,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/07",2019-11-23 12:25:55,6
1224,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/07",2019-11-23 12:25:55,29
1255,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/02",2019-11-23 12:25:56,6
1262,FREDERICO M DE M S FERREIRA,14635,4058.23,10576.77,"2018/02",2019-11-23 12:25:56,29
1249,ALMIR FERNANDO ALVES,14635,3562.5,11072.5,"2018/02",2019-11-23 12:25:56,8
1215,ANTONIO LUIZ DA SILVA NETO,14635,4057.93,10577.07,"2018/07",2019-11-23 12:25:55,9
1253,ANTONIO LUIZ DA SILVA NETO,14635,4066.6,10568.4,"2018/02",2019-11-23 12:25:56,9
1222,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/07",2019-11-23 12:25:55,35
1260,EDUARDO PEREIRA DA SILVA,14635,7858.77,6776.23,"2018/02",2019-11-23 12:25:56,35
1203,ROMERO L B DE ALBUQUERQUE,14635,0,14635,"2018/12",2019-11-23 12:25:55,10
1241,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/07",2019-11-23 12:25:56,10
1242,ROMERO L B DE ALBUQUERQUE,14635,8054.9,6580.1,"2018/07",2019-11-23 12:25:56,10
1279,ROMERO JATOBA C NETO,14635,3614.64,11020.36,"2018/02",2019-11-23 12:25:57,10
1280,ROMERO L B DE ALBUQUERQUE,14635,8064.03,6570.97,"2018/02",2019-11-23 12:25:57,10
1208,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/07",2019-11-23 12:25:55,11
1210,ALINE BRITO MARTINS DA FONSECA,14635,3553.37,11081.63,"2018/07",2019-11-23 12:25:55,13
1248,ALINE BRITO MARTINS DA FONSECA,14635,3562.5,11072.5,"2018/02",2019-11-23 12:25:56,13
1214,ANDRE REGIS DE CARVALHO,14635,3501.24,11133.76,"2018/07",2019-11-23 12:25:55,15
1252,ANDRE REGIS DE CARVALHO,14635,3949.42,10685.58,"2018/02",2019-11-23 12:25:56,15
1233,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/07",2019-11-23 12:25:56,16
1271,MARILIA V R ARRAES DE A PONTES,14635,3614.64,11020.36,"2018/02",2019-11-23 12:25:56,16
1237,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/07",2019-11-23 12:25:56,17
1275,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/02",2019-11-23 12:25:56,17
1256,CARLOS ALBERTO GUEIROS,14635,4364.64,10270.36,"2018/02",2019-11-23 12:25:56,18
1239,RODRIGO B COUTINHO DE MELO,14635,3605.51,11029.49,"2018/07",2019-11-23 12:25:56,19
1277,RODRIGO B COUTINHO DE MELO,14635,3614.64,11020.36,"2018/02",2019-11-23 12:25:57,19
1212,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/07",2019-11-23 12:25:55,20
1250,AMARO CIPRIANO DE LIMA,14635,4364.64,10270.36,"2018/02",2019-11-23 12:25:56,20
1220,DAVI BERNARDO MUNIZ,14635,9627.94,5007.06,"2018/07",2019-11-23 12:25:55,21
1258,DAVI BERNARDO MUNIZ,14635,9637.59,4997.41,"2018/02",2019-11-23 12:25:56,21
1223,FRANCISCO FERREIRA DA S FILHO,14635,8149.02,6485.98,"2018/07",2019-11-23 12:25:55,22
1201,ROGERIO LIMA DE LUCCA,14635,0,14635,"2018/12",2019-11-23 12:25:55,24
1240,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2018/07",2019-11-23 12:25:56,24
