"id","nome","tipo","abertura","encerramento","data_sessao","lista_de_presenca","timestamp"
65,"47ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 10 de Junho de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/06/10","{Aderaldo Pinto/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Samuel Salazar/}",2019-11-21 01:56:48
90,"22ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 03 de Abril de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/04/03","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,Antonio Luiz Neto/PTB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Felipe Francismar/PSB,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:41
66,"46ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 04 de Junho de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/06/04","{Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Chico Kiko/PP,Felipe Francismar/PSB,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:56:59
67,"45ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 03 de Junho de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/06/03","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:07
68,"44ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 29 de Maio de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/05/29","{Aderaldo Pinto/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Jairo Britto/PT,Jayme Asfora/,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Samuel Salazar/}",2019-11-21 01:57:09
69,"43ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 28 de Maio de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/05/28","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Jairo Britto/PT,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:16
70,"42ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 27 de Maio de 2019 (Segunda-feira)",Ordinária,"15:00","15:00","2019/05/27","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:21
71,"41ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 22 de Maio de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/05/22","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:57:26
72,"40ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 21 de Maio de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/05/21","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:32
73,"39ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 20 de Maio de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/05/20","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:39
116,"1ª Sessão Ordinária da 3ª Sessão Legislativa da 16ª Legislatura 04 de Fevereiro de 2014 (Terça-feira)",Ordinária,"15:00","18:00","2014/02/04",{Não há presenças registradas na abertura da Sessão.},2019-11-21 02:02:13
74,"38ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 15 de Maio de 2019 (Quarta-feira)",Ordinária,"15","18","2019/05/15","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Ivan Moraes/PSOL,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:44
75,"37ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 14 de Maio de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/05/14","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Ivan Moraes/PSOL,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:57:51
76,"36ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 13 de Maio de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/05/13","{Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Ivan Moraes/PSOL,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:58:01
78,"34ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 07 de Maio de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/05/07","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:58:10
79,"33ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 06 de Maio de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/05/06","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:58:18
80,"32ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 30 de Abril de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/04/30","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:58:24
81,"31ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 29 de Abril de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/04/29","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:58:33
117,"64ª Sessão Ordinária da 2ª Sessão Legislativa da 16ª Legislatura 25 de Setembro de 2013 (Quarta-feira)",Ordinária,"15:00","18:00","2013/09/25",{Não há presenças registradas na abertura da Sessão.},2019-11-21 02:02:19
82,"30ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 24 de Abril de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/04/24","{Aderaldo Pinto/PSB,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Wilton Brito/PP}",2019-11-21 01:58:37
83,"29ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 23 de Abril de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/04/23","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Wilton Brito/PP}",2019-11-21 01:58:42
84,"28ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 22 de Abril de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/04/22","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Wilton Brito/PP}",2019-11-21 01:58:49
85,"27ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 16 de Abril de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/04/16","{Aderaldo Pinto/PSB,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Augusto Carreras/PSB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Wilton Brito/PP}",2019-11-21 01:59:01
86,"26ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 15 de Abril de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/04/15","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:14
87,"25ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 10 de Abril de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/04/10","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Benjamim da Saúde/PATRIOTAS,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:19
88,"24ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 09 de Abril de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/04/09","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:26
89,"23ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 08 de Abril de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/04/08","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:34
91,"21ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 02 de Abril de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/04/02","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,André Régis/PSDB,Antonio Luiz Neto/PTB,Carlos Gueiros/PSB,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:49
92,"20ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 01 de Abril de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/04/01","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:59:56
